card_id,build_card_id,nome,ovr,posicao,box,funcao,motor_versao,impeto_aplicado,lote,origem,build_versao,atualizado,motivo,registro_chave
"105849469120546","105849469120546","Ousmane Dembele","84","CA","National Team Pack France 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_9799","nativa","v6","2026-08-07 04:42:30.519824+00","vaga livre — A COLETAR","105849469120546|Centroavante móvel|6"
"105849469120546","105849469120546","Ousmane Dembele","84","CA","National Team Pack France 2026","Falso nove","6","Instinto Artilheiro +1","linha_9809","nativa","v6","2026-08-15 16:10:06.980091+00","vaga livre — A COLETAR","105849469120546|Falso nove|6"
"105849469120546","105849469120546","Ousmane Dembele","84","CA","National Team Pack France 2026","Meia de lado por dentro","6","Agilidade +1","linha_9804","comprada:MLE","v6","2026-08-15 16:07:58.011827+00","vaga livre — A COLETAR","105849469120546|Meia de lado por dentro|6"
"105849469120546","105849469120546","Ousmane Dembele","84","CA","National Team Pack France 2026","Meia ofensivo armador","6","Passe +1","linha_3805","comprada:MO","v6","2026-08-17 14:44:14.38657+00","vaga livre — A COLETAR","105849469120546|Meia ofensivo armador|6"
"105849469120546","105849469120546","Ousmane Dembele","84","CA","National Team Pack France 2026","Ponta finalizadora","6","Agilidade +1","linha_3806","comprada:PE","v6","2026-08-17 14:44:14.549381+00","vaga livre — A COLETAR","105849469120546|Ponta finalizadora|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Centroavante fixo","6","Chute +1","linha_8936","nativa","v6","2026-08-07 04:42:28.531668+00","vaga livre — A COLETAR","105849469120638|Centroavante fixo|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_8938","nativa","v6","2026-08-07 04:42:30.519824+00","vaga livre — A COLETAR","105849469120638|Centroavante móvel|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Falso nove","6","Criador de Jogadas +1","linha_8951","nativa","v6","2026-08-15 13:05:25.675108+00","vaga livre — A COLETAR","105849469120638|Falso nove|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Meia de lado por dentro","6","Condução Técnica +1","linha_8940","comprada:MLE","v6","2026-08-15 13:05:22.787028+00","vaga livre — A COLETAR","105849469120638|Meia de lado por dentro|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Meia de lado por fora","6","Cruzamento +1",,"basica:MLE","v6","2026-08-19 02:52:17.747573+00","vaga livre — A COLETAR","105849469120638|Meia de lado por fora|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Meia ofensivo armador","6","Técnica +1","linha_3742","comprada:MO","v6","2026-08-17 14:44:03.77323+00","vaga livre — A COLETAR","105849469120638|Meia ofensivo armador|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Ponta criadora","6","Condução Técnica +1",,"basica:PE","v6","2026-08-19 02:52:46.461707+00","vaga livre — A COLETAR","105849469120638|Ponta criadora|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Ponta finalizadora","6","Agilidade +1","linha_3745","comprada:PE","v6","2026-08-17 14:44:04.297454+00","vaga livre — A COLETAR","105849469120638|Ponta finalizadora|6"
"105849469120638","105849469120638","Kylian Mbappe","85","CA","National Team Pack France 2026","Segundo atacante","6","Técnica +1",,"basica:MO","v6","2026-08-19 02:53:03.842159+00","vaga livre — A COLETAR","105849469120638|Segundo atacante|6"
"105849469126575","105849469126575","Dayot Upamecano","83","ZC","National Team Pack France 2026","Volante de contenção","6","Duelo (Divididas) +1","linha_10735","comprada:VOL","v6","2026-08-15 20:20:39.997828+00","vaga livre — A COLETAR","105849469126575|Volante de contenção|6"
"105849469126575","105849469126575","Dayot Upamecano","83","ZC","National Team Pack France 2026","Zagueiro de combate","6","Duelo (Divididas) +1","linha_4531","nativa","v6","2026-08-17 14:46:15.325466+00","vaga livre — A COLETAR","105849469126575|Zagueiro de combate|6"
"105849469126575","105849469126575","Dayot Upamecano","83","ZC","National Team Pack France 2026","Zagueiro de saída","6","Bloqueio Aéreo +1","linha_4532","nativa","v6","2026-08-17 14:46:15.490172+00","vaga livre — A COLETAR","105849469126575|Zagueiro de saída|6"
"105849469129702","105849469129702","Aurelien Tchouameni","83","VOL","National Team Pack France 2026","Meia central armador","6","Técnica +1","linha_4535","comprada:MC","v6","2026-08-17 14:46:15.940347+00","vaga livre — A COLETAR","105849469129702|Meia central armador|6"
"105849469129702","105849469129702","Aurelien Tchouameni","83","VOL","National Team Pack France 2026","Meia ofensivo armador","6","Técnica +1","linha_4538","comprada:MO","v6","2026-08-17 14:46:16.423566+00","vaga livre — A COLETAR","105849469129702|Meia ofensivo armador|6"
"105849469129702","105849469129702","Aurelien Tchouameni","83","VOL","National Team Pack France 2026","Volante de construção","6","Reconstrução +1","linha_10741","nativa","v6","2026-08-15 20:22:47.034366+00","vaga livre — A COLETAR","105849469129702|Volante de construção|6"
"105849469129702","105849469129702","Aurelien Tchouameni","83","VOL","National Team Pack France 2026","Volante de contenção","6","Duelo (Divididas) +1","linha_10740","nativa","v6","2026-08-15 20:22:46.844221+00","vaga livre — A COLETAR","105849469129702|Volante de contenção|6"
"105849469129702","105849469129702","Aurelien Tchouameni","83","VOL","National Team Pack France 2026","Zagueiro de saída","6","Bloqueio Aéreo +1","linha_4536","comprada:ZC","v6","2026-08-17 14:46:16.093014+00","vaga livre — A COLETAR","105849469129702|Zagueiro de saída|6"
"105849469139289","105849469139289","Michael Olise","84","PD","National Team Pack France 2026","Meia central armador","6","Técnica +1","linha_4304","comprada:MC","v6","2026-08-17 14:45:37.404635+00","vaga livre — A COLETAR","105849469139289|Meia central armador|6"
"105849469139289","105849469139289","Michael Olise","84","PD","National Team Pack France 2026","Meia de lado por dentro","6","Agilidade +1","linha_10019","comprada:MLD","v6","2026-08-15 16:51:52.488529+00","vaga livre — A COLETAR","105849469139289|Meia de lado por dentro|6"
"105849469139289","105849469139289","Michael Olise","84","PD","National Team Pack France 2026","Meia ofensivo armador","6","Criador de Jogadas +1","linha_4305","comprada:SA","v6","2026-08-17 14:45:37.612028+00","vaga livre — A COLETAR","105849469139289|Meia ofensivo armador|6"
"105849469139289","105849469139289","Michael Olise","84","PD","National Team Pack France 2026","Ponta criadora","6","Agilidade +1","linha_4308","nativa","v6","2026-08-17 14:45:38.137335+00","vaga livre — A COLETAR","105849469139289|Ponta criadora|6"
"105849469139289","105849469139289","Michael Olise","84","PD","National Team Pack France 2026","Ponta finalizadora","6","Agilidade +1","linha_4306","nativa","v6","2026-08-17 14:45:37.794462+00","vaga livre — A COLETAR","105849469139289|Ponta finalizadora|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_10738","comprada:CA","v6","2026-08-15 20:22:46.515575+00","vaga livre — A COLETAR","105849469143573|Centroavante móvel|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Meia central armador","6","Cruzamento +1","linha_4537","comprada:MC","v6","2026-08-17 14:46:16.255402+00","vaga livre — A COLETAR","105849469143573|Meia central armador|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Meia de lado por dentro","6","Sem Bola +1","linha_10744","comprada:MLD","v6","2026-08-15 20:22:47.5547+00","vaga livre — A COLETAR","105849469143573|Meia de lado por dentro|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Meia ofensivo armador","6","Passe +1","linha_4539","nativa","v6","2026-08-17 14:46:16.578931+00","vaga livre — A COLETAR","105849469143573|Meia ofensivo armador|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Ponta criadora","6","Cruzamento +1","linha_4541","comprada:PD","v6","2026-08-17 14:46:16.929889+00","vaga livre — A COLETAR","105849469143573|Ponta criadora|6"
"105849469143573","105849469143573","Rayan Cherki","83","MO","National Team Pack France 2026","Segundo atacante","6","Sem Bola +1","linha_10747","nativa","v6","2026-08-15 20:24:54.479975+00","vaga livre — A COLETAR","105849469143573|Segundo atacante|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Lateral defensivo","6","Duelo (Divididas) +1","linha_10020","nativa","v6","2026-08-15 16:51:52.678363+00","vaga livre — A COLETAR","105849737554381|Lateral defensivo|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Lateral ofensivo","6","Agilidade +1","linha_10024","nativa","v6","2026-08-15 16:53:59.476832+00","vaga livre — A COLETAR","105849737554381|Lateral ofensivo|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Meia central armador","6","Técnica +1","linha_4307","comprada:MC","v6","2026-08-17 14:45:37.964267+00","vaga livre — A COLETAR","105849737554381|Meia central armador|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Meia de lado por dentro","6","Agilidade +1","linha_10022","comprada:MLD","v6","2026-08-15 16:53:59.081491+00","vaga livre — A COLETAR","105849737554381|Meia de lado por dentro|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Volante de contenção","6","Duelo (Divididas) +1","linha_10025","comprada:VOL","v6","2026-08-15 16:53:59.650804+00","vaga livre — A COLETAR","105849737554381|Volante de contenção|6"
"105849737554381","105849737554381","Joshua Kimmich","84","LD","National Team Pack Germany 2026","Zagueiro de saída","6","Bloqueio Aéreo +1","linha_4309","comprada:ZC","v6","2026-08-17 14:45:38.320876+00","vaga livre — A COLETAR","105849737554381|Zagueiro de saída|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_10742","comprada:CA","v6","2026-08-15 20:22:47.203502+00","vaga livre — A COLETAR","105849737559882|Centroavante móvel|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Meia central armador","6","Cruzamento +1","linha_4540","comprada:MC","v6","2026-08-17 14:46:16.737273+00","vaga livre — A COLETAR","105849737559882|Meia central armador|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Meia de lado por dentro","6","Condução Técnica +1","linha_10743","comprada:MLE","v6","2026-08-15 20:22:47.376322+00","vaga livre — A COLETAR","105849737559882|Meia de lado por dentro|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Meia ofensivo armador","6","Passe +1","linha_4542","nativa","v6","2026-08-17 14:46:17.086649+00","vaga livre — A COLETAR","105849737559882|Meia ofensivo armador|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Ponta criadora","6","Condução Técnica +1","linha_4543","comprada:PD","v6","2026-08-17 14:46:17.24655+00","vaga livre — A COLETAR","105849737559882|Ponta criadora|6"
"105849737559882","105849737559882","Kai Havertz","83","MO","National Team Pack Germany 2026","Segundo atacante","6","Técnica +1","linha_10746","nativa","v6","2026-08-15 20:22:47.89595+00","vaga livre — A COLETAR","105849737559882|Segundo atacante|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_10745","comprada:CA","v6","2026-08-15 20:22:47.734727+00","vaga livre — A COLETAR","105849737583300|Centroavante móvel|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Meia central de chegada","6","Agilidade +1","linha_4546","comprada:MC","v6","2026-08-17 14:46:17.7518+00","vaga livre — A COLETAR","105849737583300|Meia central de chegada|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Meia de lado por dentro","6","Agilidade +1","linha_10748","comprada:MLE","v6","2026-08-15 20:24:54.786619+00","vaga livre — A COLETAR","105849737583300|Meia de lado por dentro|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Meia ofensivo armador","6","Passe +1","linha_4545","nativa","v6","2026-08-17 14:46:17.566568+00","vaga livre — A COLETAR","105849737583300|Meia ofensivo armador|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Ponta finalizadora","6","Agilidade +1","linha_4544","comprada:PD","v6","2026-08-17 14:46:17.405789+00","vaga livre — A COLETAR","105849737583300|Ponta finalizadora|6"
"105849737583300","105849737583300","Florian Wirtz","83","MO","National Team Pack Germany 2026","Segundo atacante","6","Instinto Artilheiro +1","linha_10753","nativa","v6","2026-08-15 20:29:07.810985+00","vaga livre — A COLETAR","105849737583300|Segundo atacante|6"
"105850005925672","105850005925672","Virgil van Dijk","84","ZC","National Team Pack Netherlands 2026","Zagueiro de combate","6","Defesa (Roubo) +1","linha_4310","nativa","v6","2026-08-17 14:45:38.493167+00","vaga livre — A COLETAR","105850005925672|Zagueiro de combate|6"
"105850005925672","105850005925672","Virgil van Dijk","84","ZC","National Team Pack Netherlands 2026","Zagueiro de saída","6","Duelo (Divididas) +1","linha_4311","nativa","v6","2026-08-17 14:45:38.698989+00","vaga livre — A COLETAR","105850005925672|Zagueiro de saída|6"
"105850006007901","105850006007901","Ryan Gravenberch","83","MC","National Team Pack Netherlands 2026","Meia central armador","6","Passe +1","linha_4547","nativa","v6","2026-08-17 14:46:17.931868+00","vaga livre — A COLETAR","105850006007901|Meia central armador|6"
"105850006007901","105850006007901","Ryan Gravenberch","83","MC","National Team Pack Netherlands 2026","Meia central de chegada","6","Técnica +1","linha_4550","nativa","v6","2026-08-17 14:46:18.413313+00","vaga livre — A COLETAR","105850006007901|Meia central de chegada|6"
"105850006007901","105850006007901","Ryan Gravenberch","83","MC","National Team Pack Netherlands 2026","Meia ofensivo armador","6","Criador de Jogadas +1","linha_4548","comprada:MO","v6","2026-08-17 14:46:18.08958+00","vaga livre — A COLETAR","105850006007901|Meia ofensivo armador|6"
"105850006007901","105850006007901","Ryan Gravenberch","83","MC","National Team Pack Netherlands 2026","Volante de construção","6","Precisão +1","linha_10751","comprada:VOL","v6","2026-08-15 20:27:01.390128+00","vaga livre — A COLETAR","105850006007901|Volante de construção|6"
"105850274440406","105850274440406","Keito Nakamura","81","MLE","National Team Selection Japan Jun '26","Centroavante móvel","6","Instinto Artilheiro +1","linha_11703","comprada:CA","v6","2026-08-16 00:54:59.392983+00","vaga livre — A COLETAR","105850274440406|Centroavante móvel|6"
"105850274440406","105850274440406","Keito Nakamura","81","MLE","National Team Selection Japan Jun '26","Meia de lado por dentro","6","Agilidade +1","linha_11708","nativa","v6","2026-08-16 00:57:12.861414+00","vaga livre — A COLETAR","105850274440406|Meia de lado por dentro|6"
"105850274440406","105850274440406","Keito Nakamura","81","MLE","National Team Selection Japan Jun '26","Meia de lado por fora","6","Cruzamento +1","linha_11705","nativa","v6","2026-08-16 00:54:59.778545+00","vaga livre — A COLETAR","105850274440406|Meia de lado por fora|6"
"105850274440406","105850274440406","Keito Nakamura","81","MLE","National Team Selection Japan Jun '26","Ponta finalizadora","6","Agilidade +1","linha_4779","comprada:PD","v6","2026-08-17 14:46:57.295918+00","vaga livre — A COLETAR","105850274440406|Ponta finalizadora|6"
"105850274440406","105850274440406","Keito Nakamura","81","MLE","National Team Selection Japan Jun '26","Segundo atacante","6","Técnica +1","linha_11710","comprada:MO","v6","2026-08-16 00:57:13.224797+00","vaga livre — A COLETAR","105850274440406|Segundo atacante|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Centroavante móvel","6","Agilidade +1","linha_10749","comprada:CA","v6","2026-08-15 20:24:54.974192+00","vaga livre — A COLETAR","105850274443253|Centroavante móvel|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Meia central armador","6","Técnica +1","linha_4549","nativa","v6","2026-08-17 14:46:18.240516+00","vaga livre — A COLETAR","105850274443253|Meia central armador|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Meia central de chegada","6","Técnica +1","linha_4558","nativa","v6","2026-08-17 14:46:19.70482+00","vaga livre — A COLETAR","105850274443253|Meia central de chegada|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Meia de lado por fora","6","Sem Bola +1","linha_10750","comprada:MLE","v6","2026-08-15 20:27:01.197485+00","vaga livre — A COLETAR","105850274443253|Meia de lado por fora|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Meia ofensivo armador","6","Passe +1","linha_4552","comprada:SA","v6","2026-08-17 14:46:18.735314+00","vaga livre — A COLETAR","105850274443253|Meia ofensivo armador|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Ponta finalizadora","6","Agilidade +1","linha_4551","comprada:PE","v6","2026-08-17 14:46:18.574669+00","vaga livre — A COLETAR","105850274443253|Ponta finalizadora|6"
"105850274443253","105850274443253","Daichi Kamada","83","MC","National Team Selection Japan Jun '26","Volante de construção","6","Reconstrução +1","linha_10756","comprada:VOL","v6","2026-08-15 20:30:04.276277+00","vaga livre — A COLETAR","105850274443253|Volante de construção|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Meia central armador","6","Física +1","linha_4312","nativa","v6","2026-08-17 14:45:38.87205+00","vaga livre — A COLETAR","105850542852841|Meia central armador|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Meia central de chegada","6","Agilidade +1","linha_4315","nativa","v6","2026-08-17 14:45:39.413368+00","vaga livre — A COLETAR","105850542852841|Meia central de chegada|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Meia de lado por fora","6","Agilidade +1","linha_10027","comprada:MLE","v6","2026-08-15 16:58:11.934244+00","vaga livre — A COLETAR","105850542852841|Meia de lado por fora|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Meia ofensivo armador","6","Técnica +1","linha_4314","comprada:SA","v6","2026-08-17 14:45:39.224306+00","vaga livre — A COLETAR","105850542852841|Meia ofensivo armador|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Ponta finalizadora","6","Condução Técnica +1","linha_4313","comprada:PD","v6","2026-08-17 14:45:39.056723+00","vaga livre — A COLETAR","105850542852841|Ponta finalizadora|6"
"105850542852841","105850542852841","Hakan Calhanoglu","84","MC","National Team Pack Türkiye 2026","Volante de construção","6","Reconstrução +1","linha_10031","comprada:VOL","v6","2026-08-15 17:00:18.64584+00","vaga livre — A COLETAR","105850542852841|Volante de construção|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Meia central de chegada","6","Agilidade +1","linha_4318","comprada:MC","v6","2026-08-17 14:45:39.921+00","vaga livre — A COLETAR","105850542893322|Meia central de chegada|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Meia de lado por dentro","6","Agilidade +1","linha_10026","comprada:MLD","v6","2026-08-15 16:56:05.79488+00","vaga livre — A COLETAR","105850542893322|Meia de lado por dentro|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Meia ofensivo armador","6","Criador de Jogadas +1","linha_4316","nativa","v6","2026-08-17 14:45:39.58851+00","vaga livre — A COLETAR","105850542893322|Meia ofensivo armador|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Ponta finalizadora","6","Agilidade +1","linha_4317","comprada:PD","v6","2026-08-17 14:45:39.756037+00","vaga livre — A COLETAR","105850542893322|Ponta finalizadora|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Segundo atacante","6","Instinto Artilheiro +1","linha_10030","nativa","v6","2026-08-15 17:00:18.470298+00","vaga livre — A COLETAR","105850542893322|Segundo atacante|6"
"105850542893322","105850542893322","Arda Guler","84","MO","National Team Pack Türkiye 2026","Volante de contenção","6","Motor do Time +1","linha_10070","comprada:VOL","v6","2026-08-15 17:11:01.293127+00","vaga livre — A COLETAR","105850542893322|Volante de contenção|6"
"105850542916637","105850542916637","Kenan Yildiz","84","PE","National Team Pack Türkiye 2026","Centroavante móvel","6","Instinto Artilheiro +1","linha_10029","comprada:CA","v6","2026-08-15 17:00:18.296817+00","vaga livre — A COLETAR","105850542916637|Centroavante móvel|6"
"105850542916637","105850542916637","Kenan Yildiz","84","PE","National Team Pack Türkiye 2026","Meia de lado por dentro","6","Agilidade +1","linha_10033","comprada:MLE","v6","2026-08-15 17:04:25.42637+00","vaga livre — A COLETAR","105850542916637|Meia de lado por dentro|6"
"105850542916637","105850542916637","Kenan Yildiz","84","PE","National Team Pack Türkiye 2026","Meia ofensivo armador","6","Passe +1","linha_4319","comprada:SA","v6","2026-08-17 14:45:40.104359+00","vaga livre — A COLETAR","105850542916637|Meia ofensivo armador|6"
"105850542916637","105850542916637","Kenan Yildiz","84","PE","National Team Pack Türkiye 2026","Ponta criadora","6","Agilidade +1","linha_4322","nativa","v6","2026-08-17 14:45:40.607357+00","vaga livre — A COLETAR","105850542916637|Ponta criadora|6"
"105850542916637","105850542916637","Kenan Yildiz","84","PE","National Team Pack Türkiye 2026","Ponta finalizadora","6","Agilidade +1","linha_4320","nativa","v6","2026-08-17 14:45:40.274453+00","vaga livre — A COLETAR","105850542916637|Ponta finalizadora|6"
"105850811233193","105850811233193","Marquinhos","83","ZC","National Team Selection Brazil Jun '26","Meia central armador","6","Física +1","linha_4553","comprada:MC","v6","2026-08-17 14:46:18.909318+00","vaga livre — A COLETAR","105850811233193|Meia central armador|6"
"105850811233193","105850811233193","Marquinhos","83","ZC","National Team Selection Brazil Jun '26","Volante de contenção","6","Duelo (Divididas) +1","linha_10754","comprada:VOL","v6","2026-08-15 20:29:07.992487+00","vaga livre — A COLETAR","105850811233193|Volante de contenção|6"
"105850811233193","105850811233193","Marquinhos","83","ZC","National Team Selection Brazil Jun '26","Zagueiro de combate","6","Duelo (Divididas) +1","linha_4554","nativa","v6","2026-08-17 14:46:19.067032+00","vaga livre — A COLETAR","105850811233193|Zagueiro de combate|6"
"105850811233193","105850811233193","Marquinhos","83","ZC","National Team Selection Brazil Jun '26","Zagueiro de saída","6","Duelo (Divididas) +1","linha_4555","nativa","v6","2026-08-17 14:46:19.230657+00","vaga livre — A COLETAR","105850811233193|Zagueiro de saída|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Centroavante fixo","6","Chute +1",,"basica:CA","v6","2026-08-19 02:52:51.237412+00","vaga livre — A COLETAR","105850811297844|Centroavante fixo|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Centroavante móvel","6","Instinto Artilheiro +1","linha_9278","comprada:CA","v6","2026-08-15 13:06:38.979905+00","vaga livre — A COLETAR","105850811297844|Centroavante móvel|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Falso nove","6","Criador de Jogadas +1",,"basica:CA","v6","2026-08-19 02:54:08.004314+00","vaga livre — A COLETAR","105850811297844|Falso nove|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Meia central armador","6","Técnica +1",,"basica:MC","v6","2026-08-19 02:53:20.340994+00","vaga livre — A COLETAR","105850811297844|Meia central armador|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Meia central de chegada","6","Técnica +1","linha_4111","comprada:MC","v6","2026-08-17 14:45:05.420331+00","vaga livre — A COLETAR","105850811297844|Meia central de chegada|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Meia de lado por dentro","6","Condução Técnica +1","linha_9279","comprada:MLE","v6","2026-08-15 13:06:39.202843+00","vaga livre — A COLETAR","105850811297844|Meia de lado por dentro|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Meia de lado por fora","6","Cruzamento +1",,"basica:MLE","v6","2026-08-19 02:54:32.118676+00","vaga livre — A COLETAR","105850811297844|Meia de lado por fora|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Meia ofensivo armador","6","Técnica +1","linha_4113","nativa","v6","2026-08-17 14:45:05.752551+00","vaga livre — A COLETAR","105850811297844|Meia ofensivo armador|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Ponta criadora","6","Condução Técnica +1",,"basica:PE","v6","2026-08-19 02:55:05.934966+00","vaga livre — A COLETAR","105850811297844|Ponta criadora|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Ponta finalizadora","6","Agilidade +1","linha_4112","comprada:PD","v6","2026-08-17 14:45:05.586981+00","vaga livre — A COLETAR","105850811297844|Ponta finalizadora|6"
"105850811297844","105850811297844","Raphinha","85","MO","National Team Selection Brazil Jun '26","Segundo atacante","6","Técnica +1","linha_9294","nativa","v6","2026-08-15 13:06:42.484295+00","vaga livre — A COLETAR","105850811297844|Segundo atacante|6"
"105850811298407","105850811298407","Gabriel Magalhaes","83","ZC","National Team Selection Brazil Jun '26","Zagueiro de combate","6","Duelo +1","linha_4556","nativa","v6","2026-08-17 14:46:19.387538+00","vaga livre — A COLETAR","105850811298407|Zagueiro de combate|6"
"105850811298407","105850811298407","Gabriel Magalhaes","83","ZC","National Team Selection Brazil Jun '26","Zagueiro de saída","6","Duelo (Divididas) +1","linha_4557","nativa","v6","2026-08-17 14:46:19.546832+00","vaga livre — A COLETAR","105850811298407|Zagueiro de saída|6"
"105850811304249","105850811304249","Bruno Guimaraes","84","MC","National Team Selection Brazil Jun '26","Meia central armador","6","Criador de Jogadas +1","linha_4321","nativa","v6","2026-08-17 14:45:40.440974+00","vaga livre — A COLETAR","105850811304249|Meia central armador|6"
"105850811304249","105850811304249","Bruno Guimaraes","84","MC","National Team Selection Brazil Jun '26","Meia central de chegada","6","Criador de Jogadas +1","linha_4324","nativa","v6","2026-08-17 14:45:40.926369+00","vaga livre — A COLETAR","105850811304249|Meia central de chegada|6"
"105850811304249","105850811304249","Bruno Guimaraes","84","MC","National Team Selection Brazil Jun '26","Meia ofensivo armador","6","Técnica +1","linha_4323","comprada:MO","v6","2026-08-17 14:45:40.772569+00","vaga livre — A COLETAR","105850811304249|Meia ofensivo armador|6"
"105850811304249","105850811304249","Bruno Guimaraes","84","MC","National Team Selection Brazil Jun '26","Volante de construção","6","Reconstrução +1","linha_10034","comprada:VOL","v6","2026-08-15 17:04:25.643513+00","vaga livre — A COLETAR","105850811304249|Volante de construção|6"
"105851348193896","105851348193896","Arif Aiman","81","MLD","National Team Selection Malaysia May '26","Centroavante móvel","6","Sem Bola +1","linha_11709","comprada:CA","v6","2026-08-16 00:57:13.056335+00","vaga livre — A COLETAR","105851348193896|Centroavante móvel|6"
"105851348193896","105851348193896","Arif Aiman","81","MLD","National Team Selection Malaysia May '26","Meia de lado por dentro","6","Agilidade +1","linha_11711","nativa","v6","2026-08-16 00:58:35.738595+00","vaga livre — A COLETAR","105851348193896|Meia de lado por dentro|6"
"105851348193896","105851348193896","Arif Aiman","81","MLD","National Team Selection Malaysia May '26","Meia de lado por fora","6","Sem Bola +1","linha_11712","nativa","v6","2026-08-16 00:58:35.738595+00","vaga livre — A COLETAR","105851348193896|Meia de lado por fora|6"
"105851348193896","105851348193896","Arif Aiman","81","MLD","National Team Selection Malaysia May '26","Ponta finalizadora","6","Agilidade +1","linha_4783","comprada:PE","v6","2026-08-17 14:46:57.949862+00","vaga livre — A COLETAR","105851348193896|Ponta finalizadora|6"
